id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	periodItemCategoryId	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	linkSkillPeriodDay	accessoryColorId	periodInMinute	requiredClass	requiredUserStatus	requiredGender	requiredRace	isReputation	requiredMaxLevel	combatItemArg1	linkSocialId	linkChangeColorListId	linkPassivityId	styleCostumeId	customizingString	dropEffect	enchantEquipType	linkPassivityCategoryId	combatItemArg3	combatItemArg4	combatItemArg5	itemMixId
210802	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617509	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210803	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617509	0	0	0	0	True	150367	0	0	0	False	False	0	False	True			20160			female	highElf															
210804	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617510	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210805	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617510	0	0	0	0	True	150368	0	0	0	False	False	0	False	True			20160			female	highElf															
210806	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617511	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210807	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617511	0	0	0	0	True	150369	0	0	0	False	False	0	False	True			20160			female	highElf															
210808	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617512	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210809	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617512	0	0	0	0	True	150370	0	0	0	False	False	0	False	True			20160			female	highElf															
210810	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617513	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210811	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617513	0	0	0	0	True	150371	0	0	0	False	False	0	False	True			20160			female	highElf															
210812	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617514	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210813	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617514	0	0	0	0	True	150372	0	0	0	False	False	0	False	True			20160			female	highElf															
210814	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617515	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	highElf															
210815	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617515	0	0	0	0	True	150373	0	0	0	False	False	0	False	True			20160			female	highElf															
210816	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617516	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210817	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617516	0	0	0	0	True	150374	0	0	0	False	False	0	False	True			20160			female	castanic															
210818	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617517	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210819	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617517	0	0	0	0	True	150375	0	0	0	False	False	0	False	True			20160			female	castanic															
210820	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617518	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210821	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617518	0	0	0	0	True	150376	0	0	0	False	False	0	False	True			20160			female	castanic															
210822	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617519	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210823	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617519	0	0	0	0	True	150377	0	0	0	False	False	0	False	True			20160			female	castanic															
210824	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617520	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210825	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617520	0	0	0	0	True	150378	0	0	0	False	False	0	False	True			20160			female	castanic															
210826	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617521	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210827	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617521	0	0	0	0	True	150379	0	0	0	False	False	0	False	True			20160			female	castanic															
210828	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617522	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210829	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617522	0	0	0	0	True	150380	0	0	0	False	False	0	False	True			20160			female	castanic															
210830	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617523	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	castanic															
210831	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617523	0	0	0	0	True	150381	0	0	0	False	False	0	False	True			20160			female	castanic															
210832	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617524	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210833	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617524	0	0	0	0	True	150382	0	0	0	False	False	0	False	True			20160			female	popori															
210834	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617525	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210835	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617525	0	0	0	0	True	150383	0	0	0	False	False	0	False	True			20160			female	popori															
210836	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617526	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210837	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_03_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617526	0	0	0	0	True	150384	0	0	0	False	False	0	False	True			20160			female	popori															
210838	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617527	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210839	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_04_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617527	0	0	0	0	True	150385	0	0	0	False	False	0	False	True			20160			female	popori															
210840	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617528	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210841	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_05_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617528	0	0	0	0	True	150386	0	0	0	False	False	0	False	True			20160			female	popori															
210842	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617529	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210843	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_06_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617529	0	0	0	0	True	150387	0	0	0	False	False	0	False	True			20160			female	popori															
210844	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617530	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210845	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_07_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617530	0	0	0	0	True	150388	0	0	0	False	False	0	False	True			20160			female	popori															
210846	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617531	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female	popori															
210847	premium_body	0	style_body	1	Icon_Equipments.PC_Event_10_08_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	617531	0	0	0	0	True	150389	0	0	0	False	False	0	False	True			20160			female	popori															
210848	premium_hair	0	style_hair	1	Icon_Equipments.Acc_151_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	151	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female																
210849	premium_hair	0	style_hair	1	Icon_Equipments.Acc_151_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	151	0	0	0	0	True	150390	0	0	0	False	False	0	False	True			20160			female																
210850	premium_hair	0	style_hair	1	Icon_Equipments.Acc_152_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	152	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female																
210851	premium_hair	0	style_hair	1	Icon_Equipments.Acc_152_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	152	0	0	0	0	True	150391	0	0	0	False	False	0	False	True			20160			female																
210852	premium_hair	0	style_hair	1	Icon_Equipments.Acc_153_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	153	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female																
210853	premium_hair	0	style_hair	1	Icon_Equipments.Acc_153_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	153	0	0	0	0	True	150392	0	0	0	False	False	0	False	True			20160			female																
210854	premium_hair	0	style_hair	1	Icon_Equipments.Acc_154_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	154	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1			female																
210855	premium_hair	0	style_hair	1	Icon_Equipments.Acc_154_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	154	0	0	0	0	True	150393	0	0	0	False	False	0	False	True			20160			female																
210856	premium_weapon	0	style_dual	1	Icon_Equipments.Dual32_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601010	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1	WARRIOR																		
210857	premium_weapon	0	style_dual	1	Icon_Equipments.Dual32_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	None	0	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	601010	0	0	0	0	True	150394	0	0	0	False	False	0	False	True			20160	WARRIOR																		
210858	premium_weapon	0	style_lance	1	Icon_Equipments.Lance32_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	Equip	0	False	False	0	True	False	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	602010	0	0	0	0	True	0	0	0	0	False	True	0	False	True			-1	LANCER																		
210859	premium_weapon	0	style_lance	1	Icon_Equipments.Lance32_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	None	0	False	False	0	True	False	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000002	602010	0	0	0	0	True	150395	0	0	0	False	False	0	False	True			20160	LANCER																		
