id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	linkSkillId	itemMixId	requiredUserStatus	gambleItemGrade	conversionSmallGroup	gambleItemType	dropIdentify	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	linkMasterpiecePassivityId	linkPassivityCategoryId	linkPassivityId	masterpieceBasicStatRevise	requiredClass	optionResetDisable	equipmentSetId	uniqueEquippedItem	accessoryColorId	requiredGender	requiredRace
1175	artisan8	0	metal	1	Icon_Items.Union_ComposeMaterial32_Tex	0	10000	0	NO_COMBAT	MIX_DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	300000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	30000	0	0	True	True		False	True		201																			
1176	artisan8	0	metal	1	Icon_Items.Union_ExtractionMaterial1_Tex	0	10000	0	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	0	0	0	True	True		False	True																					
1177	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	20000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	1000	0	0	True	True		False	True																					
1178	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	60000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	3000	0	0	True	True		False	True																					
1179	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	200000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	10000	0	0	True	True		False	True																					
1180	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	3	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	2000000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	100000	0	0	True	True		False	True																					
1181	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	0	0	0	True	True		False	True																					
1182	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	0	0	0	True	True		False	True																					
1183	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	0	0	0	True	True		False	True																					
1184	artisan8	0	metal	1	Icon_Items.rawmineralA12_Tex	0	10000	3	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	0	0	0	True	True		False	True																					
1185	recall_scroll1	60	magical	1	Icon_Items.Union_Supplies1_Tex	0	10	0	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	90000			4	True	False	Item_Drop.SM.Recipe_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	90000	0	3	True	True		False	True	64001800																				
1186	artisan8	0	metal	1	Icon_Items.UnionExtractorKey_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	False	False	Item_Drop.SM.Drop_UnionExtractorKey_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	False		False	False																					
1187	artisan8	0	metal	1	Icon_Items.BloodChipA_Tex	0	10000	3	NO_COMBAT	MIX_DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	False	False	Item_Drop.SM.Drop_BloodChipA_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	False		False	False																					
1188	artisan8	0	metal	1	Icon_Items.BloodChipB_Tex	0	10000	3	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	False	False	Item_Drop.SM.Drop_BloodChipB_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	False		False	False																					
1189	artisan8	0	metal	1	Icon_Items.NocteniumChip_Tex	0	10000	0	NO_COMBAT	MIX_DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	100000			0	True	False	Item_Drop.SM.Mineral_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		True					0	0		True	5000	0	0	True	True		False	True		200																			
1190	combat_Item_259	1	combat	60	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	1000	0	18	True	True		False	True		222																			
1191	combat_item_16	300	combat	1	Icon_Items.Union_Supplies6_Tex	0	100	0	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	20000			50	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	2000	0	1	True	True		True	True	64000600		"NORMAL;RELAX"																		
1192	combat_item_16	120	combat	1	Icon_Items.Union_Supplies7_Tex	0	100	1	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	True	None	100000			51	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	10000	0	1	True	True		True	True	64000700		"NORMAL;RELAX"																		
1193	combat_item_16	180	combat	1	Icon_Items.SpawnDetectWard_Tex	0	100	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	10000			40	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	1000	0	1	True	True		True	True	64000800																				
1194	combat_item_16	900	combat	1	Icon_Items.UnionAssistant_Tex	0	100	0	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	60000			38	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False					0	0		True	6000	0	1	True	False		False	False	62000500																				
1195	combat_item_16	900	combat	1	Icon_Items.UnionAssistant_Tex	0	100	1	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	110000			38	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False					0	0		True	11000	0	1	True	False		False	False	62000510																				
1196	combat_item_16	900	combat	1	Icon_Items.UnionAssistant_Tex	0	100	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	170000			38	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False					0	0		True	17000	0	1	True	False		False	False	62000520																				
1197	combat_item_16	900	combat	1	Icon_Items.UnionAssistant_Tex	0	100	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	240000			38	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False					0	0		True	24000	0	1	True	False		False	False	62000530																				
1198	artisan8	0	union	1	Icon_Items.q_mobfang_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	True		False	True																					
1199	artisan8	0	union	1	Icon_Items.q_Antler_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	True		False	True																					
1200	artisan8	0	union	1	Icon_Items.blacktiger_leather_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	True		False	True																					
1201	artisan8	0	union	1	Icon_Items.Union_MakeMaterial1_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	True		False	True																					
1202	artisan8	0	union	1	Icon_Items.q_mfragment_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	True		False	True																					
1203	combat_item_16	300	combat	1	Icon_Items.Union_Supplies2_Tex	0	100	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	110000			39	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	11000	0	1	True	False		True	True	62000700																				
1204	combat_item_16	300	combat	1	Icon_Items.Union_Supplies3_Tex	0	100	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	110000			39	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	11000	0	1	True	False		False	True	62000600																				
1205	combat_item_16	300	combat	1	Icon_Items.Union_Supplies4_Tex	0	100	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	110000			39	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	11000	0	1	True	False		True	True	62000800																				
1206	combat_item_16	1	combat	60	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		False	False		223																			
1207	combat_item_16	300	combat	1	Icon_Items.Union_Supplies6_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	20000			50	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	2000	0	1	False	False		True	False	64000600		"NORMAL;RELAX"																		
1208	combat_item_16	180	combat	1	Icon_Items.SpawnDetectWard_Tex	0	100	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	10000			40	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	1	False	False		True	False	64000800																				
1209	artisan8	0	union	1	Icon_Items.Union_Collect2_Tex	0	100	0	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	2883			0	True	False	Item_Drop.SM.Mineral_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False	0	0			0	0		True	288	0	0	False	False		False	False																					
1210	combat_item_16	1	combat	60	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		False	False		224																			
1211	combat_item_16	300	combat	1	Icon_Items.Union_Supplies6_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	20000			50	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	2000	0	1	False	False		True	False	64000600		"NORMAL;RELAX"																		
1212	combat_item_16	180	combat	1	Icon_Items.SpawnDetectWard_Tex	0	100	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	10000			40	True	True	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	1	False	False		True	False	64000800																				
1213	combat_Item_259	10	combat	1	Icon_Items.Union_Bomb1_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		True	False	64001200																				
1214	combat_Item_259	10	combat	1	Icon_Items.Union_Bomb2_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		True	False	64001300																				
1215	combat_Item_259	10	combat	1	Icon_Items.Union_Bomb3_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		True	False	64001400																				
1216	combat_Item_259	10	combat	1	Icon_Items.Union_Bomb4_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		True	False	64001500																				
1217	combat_Item_259	10	combat	1	Icon_Items.Union_Bomb5_Tex	0	100	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		True	False	64001600																				
1218	artisan8	0	metal	1	Icon_Items.Union_ComposeMaterial32_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	50000			0	True	False	Item_Drop.SM.Sack_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	5000	0	0	False	False		False	False																					
1219	artisan8	0	metal	1	Icon_Items.Union_MakeMaterial2_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	50000			0	True	False	Item_Drop.SM.Drop_NocteniumBanana_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	5000	0	0	False	False		False	False																					
1220	artisan8	0	metal	1	Icon_Items.Union_MakeMaterial3_Tex	0	10000	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	50000			0	True	False	Item_Drop.SM.Drop_NocteniumChip_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	5000	0	0	False	False		False	False																					
1221	artisan8	0	metal	1	Icon_Items.UnionExtractorKey_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	False	False	Item_Drop.SM.Drop_UnionExtractorKey_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	False		False	False																					
1222	artisan8	0	metal	1	Icon_Items.UnionExtractorKey_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_OreCue		False	None	0			0	False	False	Item_Drop.SM.Drop_UnionExtractorKey_SM	InterfaceSound.Drop_ItemCUE.Drop_OreCue	False		False					0	0		True	0	0	0	False	False		False	False																					
1230	combat_Item_259	1	combat	60	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	1000	0	18	True	True		False	True	8400050																				
1300	combat_Item_259	1	combat	30	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	30	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0		True	1000	0	18	True	True		False	True	8400010																				
1301	combat_item_16	1	combat	30	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	30	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	False	False		False	False	8400070																				
1302	combat_item_16	1	combat	30	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	30	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False	0	0			0	0		True	1000	0	18	True	True		False	True	8400090																				
1303	combat_Item_259	1	combat	1	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		False					0	0		True	1000	0	18	False	False		False	False	8400110																				
1400	QuestItem	0	quest	60	Icon_Items.q_core_Tex	0	100	0	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_RewInsectCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	500	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	True	50	0	0	True	False	0	False	False	0																				
1401	QuestItem	0	quest	60	Icon_Items.dye_material_02_Tex	0	100	0	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_RewInsectCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	500	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	True	50	0	0	True	False	0	False	False	0																				
1402	custom367	0	customize_accessory	55	Icon_Items.GreenCustomize01A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70000	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	64	"1;2;4"															
1403	custom368	0	customize_accessory	55	Icon_Items.GreenCustomize02A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70010	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	65	"1;2;4"															
1404	custom369	0	customize_accessory	55	Icon_Items.GreenCustomize04A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70020	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	66	"1;2;4"															
1405	custom370	0	customize_accessory	55	Icon_Items.GreenCustomize05A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70030	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	67	"1;2;4"															
1406	custom371	0	customize_accessory	55	Icon_Items.GreenCustomize03A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70040	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	68	"1;2;4"															
1407	custom372	0	customize_accessory	55	Icon_Items.GreenCustomize11A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70050	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	69	"1;2;4"															
1408	custom367	0	customize_accessory	55	Icon_Items.GreenCustomize06A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70060	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	70	"1;2;4"															
1409	custom368	0	customize_accessory	55	Icon_Items.GreenCustomize07A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70070	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	71	"1;2;4"															
1410	custom369	0	customize_accessory	55	Icon_Items.GreenCustomize08A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70080	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	72	"1;2;4"															
1411	custom370	0	customize_accessory	55	Icon_Items.GreenCustomize01A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70100	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0					"1;2;4"															
1412	custom371	0	customize_accessory	55	Icon_Items.GreenCustomize09A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70110	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	73	"1;2;4"															
1413	custom372	0	customize_accessory	55	Icon_Items.GreenCustomize10A_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70120	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	74	"1;2;4"															
