id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	periodInMinute	periodItemCategoryId	requiredClass	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	requiredGender	requiredRace	accessoryColorId	usedSound	dropEffect	linkPassivityId	styleCostumeId	customizingString	awakenable	dropIdentify	equipmentSetId	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityId	masterpieceBasicStatRevise	unbindCount	unbindEnchant	linkSkillPeriodDay	requiredUserStatus	requiredMaxLevel	enchantEquipType	linkPassivityCategoryId	linkChangeColorListId	combatItemArg1	combatItemArg3	combatItemArg4	itemLevelGageOn	linkMasterpiecePassivityCategoryId	itemMixId
220333	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	200000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0			0	0	1111560	0	True				20000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220334	premium_body	0	style_body	1	Icon_Equipments.PC_Event02_02A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	611103	0	0	0	0	True	-1	0		0	0	0	False	False	0	False	True	female	popori																											
220335	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600004	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220336	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600005	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220337	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600006	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220338	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600007	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220339	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600008	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220340	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600009	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220341	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600010	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220342	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600011	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220343	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600012	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220344	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600013	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220345	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600014	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220346	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600015	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220347	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600016	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220348	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600017	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220349	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600018	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220350	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600019	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220351	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600020	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220352	premium_face	0	style_face	1	Icon_Equipments.Acc_362_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000000	362				0	True	-1	0		0	0	0	False	False	0	False	True			011A																										
220353	token	0	etc	1	Icon_Items.tcatToken_Tex	0	10000	3	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_OreCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	0	0	True				0	0	0	False	True	0	False	True																													
220354	token	0	etc	1	Icon_Items.tcatToken_Tex	0	10000	3	NO_COMBAT	MEDAL_USEABLE		InterfaceSound.Equip_ItemCUE.Equip_OreCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	0	0	True				0	0	0	False	True	0	False	True																													
220355	skill_book1	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	200000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15300000	0	True				20000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220356	skill_book1	0	skillbook	1	Icon_Items.SkillBook_Rider1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	200000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15300001	0	True				20000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220357	premium_back	0	style_back	1	Icon_Equipments.Acc_383_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BACK	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000004	383	0	0	0	0	True	-1	0		0	0	0	False	False	0	False	True						"526043;526044"																							
220358	premium_etc	30	magical	1	Icon_Items.TravelBook_Portal_Tex	0	10000	1	NO_COMBAT	TELEPORT_TO_VILLAGE	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	0	False	False	0	True	False	Item_Drop.SM.Scroll_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	False	0	0	0	0	0	0	60130134	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220359	unconfirmed_scroll_item	0	magical	1	Icon_Items.Unidentify_Scroll_Tex	0	100	0	NO_COMBAT	UNIDENTIFY_SCROLL		InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	50000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	0	0	True				5000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220360	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	False	None	1	False	False	0	False	False	Item_DropBox.SM.Gift_Box05_SM	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True				0,1	0		False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220361	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	False	None	1	False	False	0	False	False	Item_DropBox.SM.Gift_Box05_SM	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0			0	0	0	0	True				0,1	0		False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220362	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600021	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220363	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600022	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220364	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	15600023	0	True				0	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220365	eventItem	0	magical	1	Icon_Items.Event_Letter01_Tex	0	999	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True				0	0	0	False	False	0	False	True																													
220366	eventItem	0	magical	1	Icon_Items.Event_Letter02_Tex	0	999	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True				0	0	0	False	False	0	False	True																													
220367	eventItem	0	magical	1	Icon_Items.Event_Letter03_Tex	0	999	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True				0	0	0	False	False	0	False	True																													
220368	eventItem	0	magical	1	Icon_Items.Event_Letter04_Tex	0	999	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0		0	True				0	0	0	False	False	0	False	True																													
220369	skill_book1	0	skillbook	1	Icon_Items.SkillBook_Rider3_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	200000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	111195	0	True				20000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220370	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Rider1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	200000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	0	0	111151	0	True				20000	0	0	False	False	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220371	FV_item_SUM	1	charm	1	Icon_Items.parts_heavyarmorA11_Tex	0	100	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	63005522	0	True				1000	0	209	True	True	0	False	True																													
220372	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	3	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000000	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220373	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	3	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000001	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220374	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	3	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000002	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220375	premium_box	1	magical	1	Icon_Items.PremiumBox_Pet2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600024	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220376	premium_box	1	magical	1	Icon_Items.PremiumBox_Pet2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_SackCue	False	None	0	False	False	31	True	False	Item_DropBox.SM.Gift_Box04_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	15600025	0	True				0	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220377	premium_gacha	0	service	1	Icon_Items.PremiumBox_Vehicle3_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	False	None	1	False	False	0	False	False	Item_DropBox.SM.Gift_Box05_SM	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True				0,1	0		False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220378	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	3	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000007	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220379	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	2	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000008	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220380	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	2	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000009	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220381	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	15300002	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220382	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000011	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220383	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Car1_Tex	0	1	1	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000012	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220384	premium_body	0	style_body	1	Icon_Equipments.PC_Event_28_11_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	True	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	61846600				0	True	-1	0		0	0	0	False	True	0	False	True	female	popori																											
220385	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	3	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000003	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220386	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	2	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000004	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220387	premium_book_vehicle	0	skillbook	1	Icon_Items.SkillBook_Lion1_Tex	0	1	2	NO_COMBAT	SKILLBOOK	1	InterfaceSound.Equip_ItemCUE.Equip_BookCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0			0	0	12000005	0	True				1	0	0	False	True	0	False	True				InterfaceSound.UseItem.UseItemCue																									
220388	premium_body	0	style_body	1	Icon_Equipments.PC_Event_29_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618477				0	True	-1	0		0	0	0	False	True	0	False	True	female	human																											
220389	premium_body	0	style_body	1	Icon_Equipments.PC_Event_29_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618481				0	True	-1	0		0	0	0	False	True	0	False	True	female	highelf																											
220390	premium_body	0	style_body	1	Icon_Equipments.PC_Event_29_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618485				0	True	-1	0		0	0	0	False	True	0	False	True	female	castanic																											
220391	premium_body	0	style_body	1	Icon_Equipments.PC_Event_29_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618489				0	True	-1	0		0	0	0	False	True	0	False	True	female	popori																											
220392	premium_body	0	style_body	1	Icon_Equipments.PC_Event_29_B_Dye_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue	False	Equip	0	True	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618478				0	True	-1	0		0	0	0	False	True	0	False	True	female	human																											
