id	name	level	value1	value2	value3	value4	skillCategoryId	sortNum	spendEp	usableClass	userLevel	epLevel	spentEp	totalEp	perkId	perkLevel	id2	prob
811700	?? ??? ?? 73	73	735				1017	34	1	Warrior	4	0	0	156			88117000	1
811700	?? ??? ?? 74	74	741				1017	34	1	Warrior	4	0	0	158			88117000	1
811700	?? ??? ?? 75	75	747				1017	34	1	Warrior	4	0	0	160			88117000	1
811700	?? ??? ?? 76	76	753				1017	34	1	Warrior	4	0	0	162			88117000	1
811700	?? ??? ?? 77	77	759				1017	34	1	Warrior	4	0	0	164			88117000	1
811700	?? ??? ?? 78	78	765				1017	34	1	Warrior	4	0	0	166			88117000	1
811700	?? ??? ?? 79	79	771				1017	34	1	Warrior	4	0	0	168			88117000	1
811700	?? ??? ?? 80	80	777				1017	34	1	Warrior	4	0	0	170			88117000	1
811700	?? ??? ?? 81	81	783				1017	34	1	Warrior	4	0	0	172			88117000	1
811700	?? ??? ?? 82	82	789				1017	34	1	Warrior	4	0	0	174			88117000	1
811700	?? ??? ?? 83	83	795				1017	34	1	Warrior	4	0	0	176			88117000	1
811700	?? ??? ?? 84	84	801				1017	34	1	Warrior	4	0	0	178			88117000	1
811700	?? ??? ?? 85	85	807				1017	34	1	Warrior	4	0	0	180			88117000	1
811700	?? ??? ?? 86	86	813				1017	34	1	Warrior	4	0	0	182			88117000	1
811700	?? ??? ?? 87	87	819				1017	34	1	Warrior	4	0	0	184			88117000	1
811700	?? ??? ?? 88	88	825				1017	34	1	Warrior	4	0	0	186			88117000	1
811700	?? ??? ?? 89	89	831				1017	34	1	Warrior	4	0	0	188			88117000	1
811700	?? ??? ?? 90	90	837				1017	34	1	Warrior	4	0	0	190			88117000	1
811700	?? ??? ?? 91	91	843				1017	34	1	Warrior	4	0	0	192			88117000	1
811700	?? ??? ?? 92	92	849				1017	34	1	Warrior	4	0	0	194			88117000	1
811700	?? ??? ?? 93	93	855				1017	34	1	Warrior	4	0	0	196			88117000	1
811700	?? ??? ?? 94	94	861				1017	34	1	Warrior	4	0	0	198			88117000	1
811700	?? ??? ?? 95	95	867				1017	34	1	Warrior	4	0	0	200			88117000	1
811700	?? ??? ?? 96	96	873				1017	34	1	Warrior	4	0	0	202			88117000	1
811700	?? ??? ?? 97	97	879				1017	34	1	Warrior	4	0	0	204			88117000	1
811700	?? ??? ?? 98	98	885				1017	34	1	Warrior	4	0	0	206			88117000	1
811700	?? ??? ?? 99	99	891				1017	34	1	Warrior	4	0	0	208			88117000	1
811800	?? ?? ?? 1	1	32				1018	36	1	Warrior	6	0	0	13			88118000	1
811800	?? ?? ?? 2	2	62				1018	36	1	Warrior	6	0	0	15			88118000	1
811800	?? ?? ?? 3	3	90				1018	36	1	Warrior	6	0	0	17			88118000	1
811800	?? ?? ?? 4	4	116				1018	36	1	Warrior	6	0	0	19			88118000	1
811800	?? ?? ?? 5	5	141				1018	36	1	Warrior	6	0	0	21			88118000	1
811800	?? ?? ?? 6	6	164				1018	36	1	Warrior	6	0	0	23			88118000	1
811800	?? ?? ?? 7	7	186				1018	36	1	Warrior	6	0	0	25			88118000	1
811800	?? ?? ?? 8	8	206				1018	36	1	Warrior	6	0	0	27			88118000	1
811800	?? ?? ?? 9	9	225				1018	36	1	Warrior	6	0	0	29			88118000	1
811800	?? ?? ?? 10	10	243				1018	36	1	Warrior	6	0	0	31			88118000	1
811800	?? ?? ?? 11	11	260				1018	36	1	Warrior	6	0	0	33			88118000	1
811800	?? ?? ?? 12	12	276				1018	36	1	Warrior	6	0	0	35			88118000	1
811800	?? ?? ?? 13	13	291				1018	36	1	Warrior	6	0	0	37			88118000	1
811800	?? ?? ?? 14	14	306				1018	36	1	Warrior	6	0	0	39			88118000	1
811800	?? ?? ?? 15	15	319				1018	36	1	Warrior	6	0	0	41			88118000	1
811800	?? ?? ?? 16	16	332				1018	36	1	Warrior	6	0	0	43			88118000	1
811800	?? ?? ?? 17	17	344				1018	36	1	Warrior	6	0	0	45			88118000	1
811800	?? ?? ?? 18	18	356				1018	36	1	Warrior	6	0	0	47			88118000	1
811800	?? ?? ?? 19	19	367				1018	36	1	Warrior	6	0	0	49			88118000	1
811800	?? ?? ?? 20	20	378				1018	36	1	Warrior	6	0	0	51			88118000	1
811800	?? ?? ?? 21	21	388				1018	36	1	Warrior	6	0	0	53			88118000	1
811800	?? ?? ?? 22	22	398				1018	36	1	Warrior	6	0	0	55			88118000	1
811800	?? ?? ?? 23	23	407				1018	36	1	Warrior	6	0	0	57			88118000	1
811800	?? ?? ?? 24	24	416				1018	36	1	Warrior	6	0	0	59			88118000	1
811800	?? ?? ?? 25	25	425				1018	36	1	Warrior	6	0	0	61			88118000	1
811800	?? ?? ?? 26	26	434				1018	36	1	Warrior	6	0	0	63			88118000	1
811800	?? ?? ?? 27	27	442				1018	36	1	Warrior	6	0	0	65			88118000	1
811800	?? ?? ?? 28	28	450				1018	36	1	Warrior	6	0	0	67			88118000	1
811800	?? ?? ?? 29	29	458				1018	36	1	Warrior	6	0	0	69			88118000	1
811800	?? ?? ?? 30	30	465				1018	36	1	Warrior	6	0	0	71			88118000	1
811800	?? ?? ?? 31	31	473				1018	36	1	Warrior	6	0	0	73			88118000	1
811800	?? ?? ?? 32	32	480				1018	36	1	Warrior	6	0	0	75			88118000	1
811800	?? ?? ?? 33	33	487				1018	36	1	Warrior	6	0	0	77			88118000	1
811800	?? ?? ?? 34	34	494				1018	36	1	Warrior	6	0	0	79			88118000	1
811800	?? ?? ?? 35	35	501				1018	36	1	Warrior	6	0	0	81			88118000	1
811800	?? ?? ?? 36	36	508				1018	36	1	Warrior	6	0	0	83			88118000	1
811800	?? ?? ?? 37	37	514				1018	36	1	Warrior	6	0	0	85			88118000	1
811800	?? ?? ?? 38	38	521				1018	36	1	Warrior	6	0	0	87			88118000	1
811800	?? ?? ?? 39	39	528				1018	36	1	Warrior	6	0	0	89			88118000	1
811800	?? ?? ?? 40	40	534				1018	36	1	Warrior	6	0	0	91			88118000	1
811800	?? ?? ?? 41	41	541				1018	36	1	Warrior	6	0	0	93			88118000	1
811800	?? ?? ?? 42	42	547				1018	36	1	Warrior	6	0	0	95			88118000	1
811800	?? ?? ?? 43	43	553				1018	36	1	Warrior	6	0	0	97			88118000	1
811800	?? ?? ?? 44	44	560				1018	36	1	Warrior	6	0	0	99			88118000	1
811800	?? ?? ?? 45	45	566				1018	36	1	Warrior	6	0	0	101			88118000	1
811800	?? ?? ?? 46	46	572				1018	36	1	Warrior	6	0	0	103			88118000	1
811800	?? ?? ?? 47	47	578				1018	36	1	Warrior	6	0	0	105			88118000	1
811800	?? ?? ?? 48	48	584				1018	36	1	Warrior	6	0	0	107			88118000	1
811800	?? ?? ?? 49	49	591				1018	36	1	Warrior	6	0	0	109			88118000	1
811800	?? ?? ?? 50	50	597				1018	36	1	Warrior	6	0	0	111			88118000	1
811800	?? ?? ?? 51	51	603				1018	36	1	Warrior	6	0	0	113			88118000	1
811800	?? ?? ?? 52	52	609				1018	36	1	Warrior	6	0	0	115			88118000	1
811800	?? ?? ?? 53	53	615				1018	36	1	Warrior	6	0	0	117			88118000	1
811800	?? ?? ?? 54	54	621				1018	36	1	Warrior	6	0	0	119			88118000	1
811800	?? ?? ?? 55	55	627				1018	36	1	Warrior	6	0	0	121			88118000	1
811800	?? ?? ?? 56	56	633				1018	36	1	Warrior	6	0	0	123			88118000	1
811800	?? ?? ?? 57	57	639				1018	36	1	Warrior	6	0	0	125			88118000	1
811800	?? ?? ?? 58	58	645				1018	36	1	Warrior	6	0	0	127			88118000	1
811800	?? ?? ?? 59	59	651				1018	36	1	Warrior	6	0	0	129			88118000	1
811800	?? ?? ?? 60	60	657				1018	36	1	Warrior	6	0	0	131			88118000	1
811800	?? ?? ?? 61	61	663				1018	36	1	Warrior	6	0	0	133			88118000	1
811800	?? ?? ?? 62	62	669				1018	36	1	Warrior	6	0	0	135			88118000	1
811800	?? ?? ?? 63	63	675				1018	36	1	Warrior	6	0	0	137			88118000	1
811800	?? ?? ?? 64	64	681				1018	36	1	Warrior	6	0	0	139			88118000	1
811800	?? ?? ?? 65	65	687				1018	36	1	Warrior	6	0	0	141			88118000	1
811800	?? ?? ?? 66	66	693				1018	36	1	Warrior	6	0	0	143			88118000	1
811800	?? ?? ?? 67	67	699				1018	36	1	Warrior	6	0	0	145			88118000	1
811800	?? ?? ?? 68	68	705				1018	36	1	Warrior	6	0	0	147			88118000	1
811800	?? ?? ?? 69	69	711				1018	36	1	Warrior	6	0	0	149			88118000	1
811800	?? ?? ?? 70	70	717				1018	36	1	Warrior	6	0	0	151			88118000	1
811800	?? ?? ?? 71	71	723				1018	36	1	Warrior	6	0	0	153			88118000	1
811800	?? ?? ?? 72	72	729				1018	36	1	Warrior	6	0	0	155			88118000	1
811800	?? ?? ?? 73	73	735				1018	36	1	Warrior	6	0	0	157			88118000	1
811800	?? ?? ?? 74	74	741				1018	36	1	Warrior	6	0	0	159			88118000	1
811800	?? ?? ?? 75	75	747				1018	36	1	Warrior	6	0	0	161			88118000	1
811800	?? ?? ?? 76	76	753				1018	36	1	Warrior	6	0	0	163			88118000	1
811800	?? ?? ?? 77	77	759				1018	36	1	Warrior	6	0	0	165			88118000	1
811800	?? ?? ?? 78	78	765				1018	36	1	Warrior	6	0	0	167			88118000	1
811800	?? ?? ?? 79	79	771				1018	36	1	Warrior	6	0	0	169			88118000	1
811800	?? ?? ?? 80	80	777				1018	36	1	Warrior	6	0	0	171			88118000	1
811800	?? ?? ?? 81	81	783				1018	36	1	Warrior	6	0	0	173			88118000	1
811800	?? ?? ?? 82	82	789				1018	36	1	Warrior	6	0	0	175			88118000	1
811800	?? ?? ?? 83	83	795				1018	36	1	Warrior	6	0	0	177			88118000	1
811800	?? ?? ?? 84	84	801				1018	36	1	Warrior	6	0	0	179			88118000	1
811800	?? ?? ?? 85	85	807				1018	36	1	Warrior	6	0	0	181			88118000	1
811800	?? ?? ?? 86	86	813				1018	36	1	Warrior	6	0	0	183			88118000	1
811800	?? ?? ?? 87	87	819				1018	36	1	Warrior	6	0	0	185			88118000	1
811800	?? ?? ?? 88	88	825				1018	36	1	Warrior	6	0	0	187			88118000	1
811800	?? ?? ?? 89	89	831				1018	36	1	Warrior	6	0	0	189			88118000	1
811800	?? ?? ?? 90	90	837				1018	36	1	Warrior	6	0	0	191			88118000	1
811800	?? ?? ?? 91	91	843				1018	36	1	Warrior	6	0	0	193			88118000	1
811800	?? ?? ?? 92	92	849				1018	36	1	Warrior	6	0	0	195			88118000	1
811800	?? ?? ?? 93	93	855				1018	36	1	Warrior	6	0	0	197			88118000	1
811800	?? ?? ?? 94	94	861				1018	36	1	Warrior	6	0	0	199			88118000	1
811800	?? ?? ?? 95	95	867				1018	36	1	Warrior	6	0	0	201			88118000	1
811800	?? ?? ?? 96	96	873				1018	36	1	Warrior	6	0	0	203			88118000	1
811800	?? ?? ?? 97	97	879				1018	36	1	Warrior	6	0	0	205			88118000	1
811800	?? ?? ?? 98	98	885				1018	36	1	Warrior	6	0	0	207			88118000	1
811800	?? ?? ?? 99	99	891				1018	36	1	Warrior	6	0	0	209			88118000	1
811900	?? ?? ?? 1	1	32				1019	23	1	Warrior	8	0	0	8			88119000	1
811900	?? ?? ?? 2	2	62				1019	23	1	Warrior	8	0	0	10			88119000	1
811900	?? ?? ?? 3	3	90				1019	23	1	Warrior	8	0	0	12			88119000	1
811900	?? ?? ?? 4	4	116				1019	23	1	Warrior	8	0	0	14			88119000	1
811900	?? ?? ?? 5	5	141				1019	23	1	Warrior	8	0	0	16			88119000	1
811900	?? ?? ?? 6	6	164				1019	23	1	Warrior	8	0	0	18			88119000	1
811900	?? ?? ?? 7	7	186				1019	23	1	Warrior	8	0	0	20			88119000	1
811900	?? ?? ?? 8	8	206				1019	23	1	Warrior	8	0	0	22			88119000	1
811900	?? ?? ?? 9	9	225				1019	23	1	Warrior	8	0	0	24			88119000	1
811900	?? ?? ?? 10	10	243				1019	23	1	Warrior	8	0	0	26			88119000	1
811900	?? ?? ?? 11	11	260				1019	23	1	Warrior	8	0	0	28			88119000	1
811900	?? ?? ?? 12	12	276				1019	23	1	Warrior	8	0	0	30			88119000	1
811900	?? ?? ?? 13	13	291				1019	23	1	Warrior	8	0	0	32			88119000	1
811900	?? ?? ?? 14	14	306				1019	23	1	Warrior	8	0	0	34			88119000	1
811900	?? ?? ?? 15	15	319				1019	23	1	Warrior	8	0	0	36			88119000	1
811900	?? ?? ?? 16	16	332				1019	23	1	Warrior	8	0	0	38			88119000	1
811900	?? ?? ?? 17	17	344				1019	23	1	Warrior	8	0	0	40			88119000	1
811900	?? ?? ?? 18	18	356				1019	23	1	Warrior	8	0	0	42			88119000	1
811900	?? ?? ?? 19	19	367				1019	23	1	Warrior	8	0	0	44			88119000	1
811900	?? ?? ?? 20	20	378				1019	23	1	Warrior	8	0	0	46			88119000	1
811900	?? ?? ?? 21	21	388				1019	23	1	Warrior	8	0	0	48			88119000	1
811900	?? ?? ?? 22	22	398				1019	23	1	Warrior	8	0	0	50			88119000	1
811900	?? ?? ?? 23	23	407				1019	23	1	Warrior	8	0	0	52			88119000	1
811900	?? ?? ?? 24	24	416				1019	23	1	Warrior	8	0	0	54			88119000	1
811900	?? ?? ?? 25	25	425				1019	23	1	Warrior	8	0	0	56			88119000	1
811900	?? ?? ?? 26	26	434				1019	23	1	Warrior	8	0	0	58			88119000	1
811900	?? ?? ?? 27	27	442				1019	23	1	Warrior	8	0	0	60			88119000	1
811900	?? ?? ?? 28	28	450				1019	23	1	Warrior	8	0	0	62			88119000	1
811900	?? ?? ?? 29	29	458				1019	23	1	Warrior	8	0	0	64			88119000	1
811900	?? ?? ?? 30	30	465				1019	23	1	Warrior	8	0	0	66			88119000	1
811900	?? ?? ?? 31	31	473				1019	23	1	Warrior	8	0	0	68			88119000	1
811900	?? ?? ?? 32	32	480				1019	23	1	Warrior	8	0	0	70			88119000	1
811900	?? ?? ?? 33	33	487				1019	23	1	Warrior	8	0	0	72			88119000	1
811900	?? ?? ?? 34	34	494				1019	23	1	Warrior	8	0	0	74			88119000	1
811900	?? ?? ?? 35	35	501				1019	23	1	Warrior	8	0	0	76			88119000	1
811900	?? ?? ?? 36	36	508				1019	23	1	Warrior	8	0	0	78			88119000	1
811900	?? ?? ?? 37	37	514				1019	23	1	Warrior	8	0	0	80			88119000	1
811900	?? ?? ?? 38	38	521				1019	23	1	Warrior	8	0	0	82			88119000	1
811900	?? ?? ?? 39	39	528				1019	23	1	Warrior	8	0	0	84			88119000	1
811900	?? ?? ?? 40	40	534				1019	23	1	Warrior	8	0	0	86			88119000	1
811900	?? ?? ?? 41	41	541				1019	23	1	Warrior	8	0	0	88			88119000	1
811900	?? ?? ?? 42	42	547				1019	23	1	Warrior	8	0	0	90			88119000	1
811900	?? ?? ?? 43	43	553				1019	23	1	Warrior	8	0	0	92			88119000	1
811900	?? ?? ?? 44	44	560				1019	23	1	Warrior	8	0	0	94			88119000	1
811900	?? ?? ?? 45	45	566				1019	23	1	Warrior	8	0	0	96			88119000	1
811900	?? ?? ?? 46	46	572				1019	23	1	Warrior	8	0	0	98			88119000	1
811900	?? ?? ?? 47	47	578				1019	23	1	Warrior	8	0	0	100			88119000	1
811900	?? ?? ?? 48	48	584				1019	23	1	Warrior	8	0	0	102			88119000	1
811900	?? ?? ?? 49	49	591				1019	23	1	Warrior	8	0	0	104			88119000	1
811900	?? ?? ?? 50	50	597				1019	23	1	Warrior	8	0	0	106			88119000	1
811900	?? ?? ?? 51	51	603				1019	23	1	Warrior	8	0	0	108			88119000	1
811900	?? ?? ?? 52	52	609				1019	23	1	Warrior	8	0	0	110			88119000	1
811900	?? ?? ?? 53	53	615				1019	23	1	Warrior	8	0	0	112			88119000	1
811900	?? ?? ?? 54	54	621				1019	23	1	Warrior	8	0	0	114			88119000	1
811900	?? ?? ?? 55	55	627				1019	23	1	Warrior	8	0	0	116			88119000	1
811900	?? ?? ?? 56	56	633				1019	23	1	Warrior	8	0	0	118			88119000	1
811900	?? ?? ?? 57	57	639				1019	23	1	Warrior	8	0	0	120			88119000	1
811900	?? ?? ?? 58	58	645				1019	23	1	Warrior	8	0	0	122			88119000	1
811900	?? ?? ?? 59	59	651				1019	23	1	Warrior	8	0	0	124			88119000	1
811900	?? ?? ?? 60	60	657				1019	23	1	Warrior	8	0	0	126			88119000	1
811900	?? ?? ?? 61	61	663				1019	23	1	Warrior	8	0	0	128			88119000	1
811900	?? ?? ?? 62	62	669				1019	23	1	Warrior	8	0	0	130			88119000	1
811900	?? ?? ?? 63	63	675				1019	23	1	Warrior	8	0	0	132			88119000	1
811900	?? ?? ?? 64	64	681				1019	23	1	Warrior	8	0	0	134			88119000	1
811900	?? ?? ?? 65	65	687				1019	23	1	Warrior	8	0	0	136			88119000	1
811900	?? ?? ?? 66	66	693				1019	23	1	Warrior	8	0	0	138			88119000	1
811900	?? ?? ?? 67	67	699				1019	23	1	Warrior	8	0	0	140			88119000	1
811900	?? ?? ?? 68	68	705				1019	23	1	Warrior	8	0	0	142			88119000	1
811900	?? ?? ?? 69	69	711				1019	23	1	Warrior	8	0	0	144			88119000	1
811900	?? ?? ?? 70	70	717				1019	23	1	Warrior	8	0	0	146			88119000	1
811900	?? ?? ?? 71	71	723				1019	23	1	Warrior	8	0	0	148			88119000	1
811900	?? ?? ?? 72	72	729				1019	23	1	Warrior	8	0	0	150			88119000	1
811900	?? ?? ?? 73	73	735				1019	23	1	Warrior	8	0	0	152			88119000	1
811900	?? ?? ?? 74	74	741				1019	23	1	Warrior	8	0	0	154			88119000	1
811900	?? ?? ?? 75	75	747				1019	23	1	Warrior	8	0	0	156			88119000	1
811900	?? ?? ?? 76	76	753				1019	23	1	Warrior	8	0	0	158			88119000	1
811900	?? ?? ?? 77	77	759				1019	23	1	Warrior	8	0	0	160			88119000	1
811900	?? ?? ?? 78	78	765				1019	23	1	Warrior	8	0	0	162			88119000	1
811900	?? ?? ?? 79	79	771				1019	23	1	Warrior	8	0	0	164			88119000	1
811900	?? ?? ?? 80	80	777				1019	23	1	Warrior	8	0	0	166			88119000	1
811900	?? ?? ?? 81	81	783				1019	23	1	Warrior	8	0	0	168			88119000	1
811900	?? ?? ?? 82	82	789				1019	23	1	Warrior	8	0	0	170			88119000	1
811900	?? ?? ?? 83	83	795				1019	23	1	Warrior	8	0	0	172			88119000	1
811900	?? ?? ?? 84	84	801				1019	23	1	Warrior	8	0	0	174			88119000	1
811900	?? ?? ?? 85	85	807				1019	23	1	Warrior	8	0	0	176			88119000	1
811900	?? ?? ?? 86	86	813				1019	23	1	Warrior	8	0	0	178			88119000	1
811900	?? ?? ?? 87	87	819				1019	23	1	Warrior	8	0	0	180			88119000	1
811900	?? ?? ?? 88	88	825				1019	23	1	Warrior	8	0	0	182			88119000	1
811900	?? ?? ?? 89	89	831				1019	23	1	Warrior	8	0	0	184			88119000	1
811900	?? ?? ?? 90	90	837				1019	23	1	Warrior	8	0	0	186			88119000	1
811900	?? ?? ?? 91	91	843				1019	23	1	Warrior	8	0	0	188			88119000	1
811900	?? ?? ?? 92	92	849				1019	23	1	Warrior	8	0	0	190			88119000	1
811900	?? ?? ?? 93	93	855				1019	23	1	Warrior	8	0	0	192			88119000	1
811900	?? ?? ?? 94	94	861				1019	23	1	Warrior	8	0	0	194			88119000	1
811900	?? ?? ?? 95	95	867				1019	23	1	Warrior	8	0	0	196			88119000	1
811900	?? ?? ?? 96	96	873				1019	23	1	Warrior	8	0	0	198			88119000	1
811900	?? ?? ?? 97	97	879				1019	23	1	Warrior	8	0	0	200			88119000	1
811900	?? ?? ?? 98	98	885				1019	23	1	Warrior	8	0	0	202			88119000	1
811900	?? ?? ?? 99	99	891				1019	23	1	Warrior	8	0	0	204			88119000	1
811910	?? ?? ?? ?? 1	1	7				1019	24	1	Warrior	8	0	0	10			88119100	1
811910	?? ?? ?? ?? 2	2	9,3				1019	24	1	Warrior	8	0	0	13			88119100	1
811910	?? ?? ?? ?? 3	3	11,5				1019	24	1	Warrior	8	0	0	16			88119100	1
811910	?? ?? ?? ?? 4	4	13,8				1019	24	1	Warrior	8	0	0	19			88119100	1
811910	?? ?? ?? ?? 5	5	16,1				1019	24	1	Warrior	8	0	0	22			88119100	1
811910	?? ?? ?? ?? 6	6	18,3				1019	24	2	Warrior	8	0	0	25			88119100	1
811910	?? ?? ?? ?? 7	7	20,6				1019	24	2	Warrior	8	0	0	30			88119100	1
811910	?? ?? ?? ?? 8	8	22,8				1019	24	2	Warrior	8	0	0	35			88119100	1
811910	?? ?? ?? ?? 9	9	25,1				1019	24	2	Warrior	8	0	0	40			88119100	1
811910	?? ?? ?? ?? 10	10	27,4				1019	24	2	Warrior	8	0	0	45			88119100	1
811910	?? ?? ?? ?? 11	11	29,6				1019	24	3	Warrior	8	0	0	50			88119100	1
811910	?? ?? ?? ?? 12	12	31,9				1019	24	3	Warrior	8	0	0	55			88119100	1
811910	?? ?? ?? ?? 13	13	34,2				1019	24	3	Warrior	8	0	0	60			88119100	1
811910	?? ?? ?? ?? 14	14	36,4				1019	24	3	Warrior	8	0	0	65			88119100	1
811910	?? ?? ?? ?? 15	15	38,7				1019	24	3	Warrior	8	0	0	70			88119100	1
811910	?? ?? ?? ?? 16	16	40,9				1019	24	3	Warrior	8	0	0	75			88119100	1
811910	?? ?? ?? ?? 17	17	43,2				1019	24	3	Warrior	8	0	0	80			88119100	1
811910	?? ?? ?? ?? 18	18	45,5				1019	24	3	Warrior	8	0	0	85			88119100	1
811910	?? ?? ?? ?? 19	19	47,7				1019	24	3	Warrior	8	0	0	90			88119100	1
811910	?? ?? ?? ?? 20	20	50				1019	24	3	Warrior	8	0	0	95			88119100	1
812010	?? ?? ?? 1	1	5	3	10		1020	37	1	Warrior	65	0	0	15			88120100	1
812010	?? ?? ?? 1	1	5	3	10		1020	37	1	Warrior	65	0	0	15			88120150	0,1
812010	?? ?? ?? 2	2	6	3	12		1020	37	1	Warrior	65	0	0	20			88120100	1
812010	?? ?? ?? 2	2	6	3	12		1020	37	1	Warrior	65	0	0	20			88120150	0,12
812010	?? ?? ?? 3	3	7	4	12		1020	37	2	Warrior	65	0	0	25			88120100	1
812010	?? ?? ?? 3	3	7	4	12		1020	37	2	Warrior	65	0	0	25			88120150	0,12
812010	?? ?? ?? 4	4	8	4	14		1020	37	2	Warrior	65	0	0	30			88120100	1
812010	?? ?? ?? 4	4	8	4	14		1020	37	2	Warrior	65	0	0	30			88120150	0,14
812010	?? ?? ?? 5	5	9	5	14		1020	37	3	Warrior	65	0	0	35			88120100	1
812010	?? ?? ?? 5	5	9	5	14		1020	37	3	Warrior	65	0	0	35			88120150	0,14
812010	?? ?? ?? 6	6	10	5	16		1020	37	3	Warrior	65	0	0	40			88120100	1
812010	?? ?? ?? 6	6	10	5	16		1020	37	3	Warrior	65	0	0	40			88120150	0,16
812010	?? ?? ?? 7	7	11	6	16		1020	37	4	Warrior	65	0	0	45			88120100	1
812010	?? ?? ?? 7	7	11	6	16		1020	37	4	Warrior	65	0	0	45			88120150	0,16
812010	?? ?? ?? 8	8	12	6	18		1020	37	4	Warrior	65	0	0	50			88120100	1
812010	?? ?? ?? 8	8	12	6	18		1020	37	4	Warrior	65	0	0	50			88120150	0,18
812010	?? ?? ?? 9	9	13	7	18		1020	37	5	Warrior	65	0	0	55			88120100	1
812010	?? ?? ?? 9	9	13	7	18		1020	37	5	Warrior	65	0	0	55			88120150	0,18
812010	?? ?? ?? 10	10	14	7	20		1020	37	5	Warrior	65	0	0	60			88120100	1
812010	?? ?? ?? 10	10	14	7	20		1020	37	5	Warrior	65	0	0	60			88120150	0,2
812010	?? ?? ?? 11	11	15	8	20		1020	37	5	Warrior	65	0	0	65			88120100	1
812010	?? ?? ?? 11	11	15	8	20		1020	37	5	Warrior	65	0	0	65			88120150	0,2
812010	?? ?? ?? 12	12	16	8	22		1020	37	5	Warrior	65	0	0	70			88120100	1
812010	?? ?? ?? 12	12	16	8	22		1020	37	5	Warrior	65	0	0	70			88120150	0,22
812010	?? ?? ?? 13	13	17	9	22		1020	37	5	Warrior	65	0	0	75			88120100	1
812010	?? ?? ?? 13	13	17	9	22		1020	37	5	Warrior	65	0	0	75			88120150	0,22
812010	?? ?? ?? 14	14	18	9	24		1020	37	5	Warrior	65	0	0	80			88120100	1
812010	?? ?? ?? 14	14	18	9	24		1020	37	5	Warrior	65	0	0	80			88120150	0,24
812010	?? ?? ?? 15	15	19	10	24		1020	37	5	Warrior	65	0	0	85			88120100	1
812010	?? ?? ?? 15	15	19	10	24		1020	37	5	Warrior	65	0	0	85			88120150	0,24
812010	?? ?? ?? 16	16	20	10	26		1020	37	5	Warrior	65	0	0	90			88120100	1
812010	?? ?? ?? 16	16	20	10	26		1020	37	5	Warrior	65	0	0	90			88120150	0,26
812010	?? ?? ?? 17	17	21	10	27		1020	37	5	Warrior	65	0	0	95			88120100	1
812010	?? ?? ?? 17	17	21	10	27		1020	37	5	Warrior	65	0	0	95			88120150	0,27
812010	?? ?? ?? 18	18	22	10	28		1020	37	5	Warrior	65	0	0	100			88120100	1
812010	?? ?? ?? 18	18	22	10	28		1020	37	5	Warrior	65	0	0	100			88120150	0,28
812010	?? ?? ?? 19	19	23	10	29		1020	37	5	Warrior	65	0	0	105			88120100	1
812010	?? ?? ?? 19	19	23	10	29		1020	37	5	Warrior	65	0	0	105			88120150	0,29
812010	?? ?? ?? 20	20	24	10	30		1020	37	5	Warrior	65	0	0	110			88120100	1
812010	?? ?? ?? 20	20	24	10	30		1020	37	5	Warrior	65	0	0	110			88120150	0,3
812020	?? ?? ?? ?? 1	1	1				1020	38	1	Warrior	65	0	0	17	812010	1	88120200	1
812020	?? ?? ?? ?? 2	2	2				1020	38	3	Warrior	65	0	0	32	812010	2	88120200	1
812020	?? ?? ?? ?? 3	3	3				1020	38	5	Warrior	65	0	0	47	812010	3	88120200	1
812020	?? ?? ?? ?? 4	4	4				1020	38	7	Warrior	65	0	0	62	812010	4	88120200	1
812020	?? ?? ?? ?? 5	5	5				1020	38	9	Warrior	65	0	0	77	812010	5	88120200	1
812020	?? ?? ?? ?? 6	6	6				1020	38	9	Warrior	65	0	0	92	812010	6	88120200	1
812020	?? ?? ?? ?? 7	7	7				1020	38	9	Warrior	65	0	0	107	812010	7	88120200	1
812020	?? ?? ?? ?? 8	8	8				1020	38	9	Warrior	65	0	0	122	812010	8	88120200	1
812020	?? ?? ?? ?? 9	9	9				1020	38	9	Warrior	65	0	0	137	812010	9	88120200	1
812020	?? ?? ?? ?? 10	10	10				1020	38	9	Warrior	65	0	0	152	812010	10	88120200	1
812100	?? ?? ?? 1	1	32				1021	19	1	Warrior	58	0	0	6			88121000	1
812100	?? ?? ?? 2	2	62				1021	19	1	Warrior	58	0	0	8			88121000	1
812100	?? ?? ?? 3	3	90				1021	19	1	Warrior	58	0	0	10			88121000	1
812100	?? ?? ?? 4	4	116				1021	19	1	Warrior	58	0	0	12			88121000	1
812100	?? ?? ?? 5	5	141				1021	19	1	Warrior	58	0	0	14			88121000	1
812100	?? ?? ?? 6	6	164				1021	19	1	Warrior	58	0	0	16			88121000	1
812100	?? ?? ?? 7	7	186				1021	19	1	Warrior	58	0	0	18			88121000	1
812100	?? ?? ?? 8	8	206				1021	19	1	Warrior	58	0	0	20			88121000	1
812100	?? ?? ?? 9	9	225				1021	19	1	Warrior	58	0	0	22			88121000	1
812100	?? ?? ?? 10	10	243				1021	19	1	Warrior	58	0	0	24			88121000	1
812100	?? ?? ?? 11	11	260				1021	19	1	Warrior	58	0	0	26			88121000	1
812100	?? ?? ?? 12	12	276				1021	19	1	Warrior	58	0	0	28			88121000	1
